,Acinar,Alpha,Beta,Delta,Ductal,Endothelial,Gamma,MHCII,Mast,Pancreatic Stellate
NPHS2,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
BCLAF1,0.3239640310313062,0.0017423646356210065,0.30107144908362227,0.32233012965552854,0.004727506063036888,0.9991874004493209,0.001436164830670658,0.9999510164979749,0.05868215079035736,0.998933473743147
UGGT2,0.08639643894168686,1.5405265262483815e-10,3.600964221020883e-06,0.07432966322159476,0.2709465789558574,0.08335478182408701,0.0036631056693365,0.48116473305545393,0.2206952424092125,0.21034013578891708
UBE2Q2L,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
UBE2V1,0.030107495300819135,0.0006998227190353493,0.12465782150047862,1.0,0.37258649039389086,0.21572667515623267,0.8627839269913624,0.9999510164979749,0.999670996610969,0.48713392426667196
LAMP1,0.012784758560568397,7.631775669935436e-05,3.486516813349756e-05,1.7553592492757906e-05,0.003217705397616934,0.24806397189051346,0.02952248317381135,0.9999510164979749,0.1156411927346776,0.04458085551560749
SSTR3,1.093614007447385e-19,2.5622311523743244e-69,0.12991473960657,0.6332003078960241,2.525048625330935e-43,0.04082852582364679,0.8350492412543113,0.9999510164979749,0.5513133403533822,7.055427095619312e-07
GLTSCR1,0.03095404217513313,0.20455616787458855,0.6450847891660965,0.35332317255244744,0.5543591865226841,0.9419475826112447,0.07279625555626093,0.9999510164979749,0.9480531779125984,0.7574119262727712
LDHD,1.9339467526776576e-12,0.928568088395066,0.0010358867742830628,0.3584011052886379,0.1248402368899183,0.6357600060994001,0.02065046919489611,0.9999510164979749,0.999670996610969,0.036068763921725165
ECHDC1,8.945776525731553e-09,3.072906064890658e-28,0.06650546628967277,0.33643283764179666,1.1402230598785825e-46,0.4612756258731196,3.246230103564313e-05,0.9999510164979749,0.999670996610969,0.0006385389655647093
APOBEC3F,0.00022361439520740518,0.16097590455876798,0.0014954666434482521,0.016637550077425057,1.6855965525481457e-19,0.16476986162567306,9.814981406217982e-05,0.9999510164979749,0.5478570159805114,0.10166809413500927
DYRK3,0.2010872772316516,0.5322933667639528,0.13046467524938973,0.7300062771948705,0.00021716263487814392,0.9991874004493209,0.401162468236584,0.9999510164979749,0.8148956927072195,1.6420335643645004e-05
FUNDC2,0.0761019384342806,0.9984213551874129,0.007305506891675163,0.3583740306720014,0.058711805359513806,0.9991874004493209,0.23782839077157575,0.8586812354037537,0.052713899306532724,0.998933473743147
DDI1,0.99875358821529,0.9795973642407387,0.999519512745119,1.0,0.8660969571101793,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
OSBPL2,8.056291167852512e-09,5.941983833956394e-09,0.17696736797267942,0.1029350714600173,1.70191969325442e-14,0.3436263555420912,0.9999768616410615,0.9999510164979749,0.14395489079853643,0.43176956818573103
CD47,3.3492998406808715e-18,2.4750514795976715e-39,1.5500760607052866e-09,0.24879627863314754,9.309591226964171e-79,0.2977022970860745,0.9999768616410615,0.9999510164979749,0.27274990442597274,0.08403563785770739
C10orf32,0.03383852149805383,0.6359779001325566,0.6042005592132947,5.466099999961336e-05,0.002301712421189614,0.3999104999103364,5.685394863897932e-05,0.7820575213526544,0.23003206207181817,0.4133093203656488
FAM72B,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
DMD,4.731523895652069e-23,0.22394687578836342,2.144177579137412e-16,0.6941149597766042,1.9857374834920688e-07,0.02817123947220043,6.971315144497456e-13,0.9999510164979749,0.999670996610969,0.008584716795530613
CASP12,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.6721838579564822,0.022327452977182763,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
VSIG1,0.02325708415031489,0.7587748586789044,0.999519512745119,1.0,0.9375177749906869,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
CHSY1,0.0005728174901574962,3.552351992338257e-14,0.001379577278964735,0.060857884652718366,2.1761433697146892e-15,0.005112677118590104,0.13038059047544195,0.9999510164979749,0.47870493956013094,2.343188361952857e-17
KIR3DX1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
EPB41L4A-AS1,0.005973101391069056,0.04399406186367705,0.10660920901209424,1.0,0.021235738840972185,0.09757081938439569,0.09476463378768465,0.9999510164979749,0.7997843243275422,0.05459010517869031
MIRLET7A1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
STIP1,0.00046952333511867094,0.15568431011313663,0.038858872012970405,0.2641099338593149,0.81338135852743,0.5495859524348656,0.0005345438835219347,0.9999510164979749,0.999670996610969,0.0005392001208230041
MSC,1.9065238331833356e-17,1.5444875005226741e-07,0.08087053158826575,0.6731403289181052,0.4739313327548719,0.9991874004493209,0.14514674083813897,0.9999510164979749,0.999670996610969,3.4727666716010553e-37
ZNF404,0.9431524293974722,0.6955269104157269,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SNORA37,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
NAGLU,0.4445886919774959,0.0003263821933777165,8.024320449340918e-05,0.0013061952688173404,2.6381426633336437e-05,0.9991874004493209,9.87861538793056e-05,0.9999510164979749,0.6624150263973778,0.16300709773575048
MIR3661,0.9531014402139871,0.02522179653205522,0.012345800355050092,0.65605296586534,0.06164292199598614,0.3220041205434951,0.5685772987539235,0.9999510164979749,0.999670996610969,0.998933473743147
LOC101927045,0.12901829243830984,0.0075048277038160405,0.6839068714497155,1.0,0.1571658667900695,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
EFCAB14,0.99875358821529,0.9984213551874129,6.074428873302245e-06,0.5158553777393223,6.628325161755016e-06,0.9991874004493209,0.1884772169118675,0.9999510164979749,0.999670996610969,0.19984037555058196
IFITM10,0.008775889850915894,8.459081826252272e-11,0.0001306525527370086,0.005831230299876401,2.4390741436412455e-38,0.9278475985082403,0.00010292605503971845,0.9999510164979749,0.0241474951533286,0.000977863097881851
MIR1277,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
RPUSD3,0.007566563865210227,0.5807328421018723,0.999519512745119,0.001312004607046389,8.30796254060396e-07,0.47078008594710263,2.2238169710899735e-05,0.9999510164979749,0.7876376857395828,0.998933473743147
CDC6,0.007108529813789292,0.4362509785760911,0.6987122280564279,1.0,0.8703710829559881,0.9991874004493209,0.8484470840593782,0.9999510164979749,0.999670996610969,0.998933473743147
TEKT4,0.20984699783091357,0.9984213551874129,0.6227071636723222,1.0,0.15111847841385614,0.9594916061643168,0.5598251694548319,0.9999510164979749,0.999670996610969,0.26135119954733577
ECI1,0.99875358821529,0.3628162620649527,0.0019202559918705515,0.02324228696122384,2.3945505400164237e-30,0.1701790663095173,0.014711998361222505,0.28173936292108975,0.1788769231959553,0.0019288796626412003
SNORD36C,0.5929072104370342,0.9869429707319008,0.796993246767225,1.0,0.9989930693096231,1.0,0.9999768616410615,0.9999510164979749,0.999670996610969,0.9844660021256303
RPAIN,0.00010100270253161767,0.00012767347550582834,0.0003090524181485821,0.5110856744271638,0.009127058400424706,0.9991874004493209,0.7109643036909622,0.6368096336950214,0.2834391405530825,0.9816936246838611
ZKSCAN3,0.024119950357769416,0.014659948362987852,0.999519512745119,0.6988739929002146,0.0024972712844860967,0.6340401820252795,0.9999768616410615,0.9999510164979749,0.999670996610969,0.9001712511321405
SNORA41,0.7181248278938971,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
ADCYAP1,0.006582217003952802,5.0901966328066815e-15,5.38470844240434e-108,0.26495244708113186,3.6177665659162196e-07,0.8749154734898691,0.011139872658712524,0.9999510164979749,0.999670996610969,0.18072548671057861
ZNF680,0.0004857464307353909,0.0004117654926232123,0.10492417025910139,1.0,6.78077541496846e-09,0.9991874004493209,0.03684668277775063,0.9999510164979749,0.999670996610969,0.9904921724585619
MIR7110,0.99875358821529,0.9193914627097711,0.999519512745119,1.0,0.5553955225884137,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
SMO,0.00010490268211504805,6.831548605323233e-09,0.030630677613125608,0.25739283195267626,7.679556655576436e-16,0.9991874004493209,0.12959889967242538,0.9999510164979749,0.999670996610969,0.0055355788540253316
PRDX3,0.99875358821529,7.891419767343435e-09,0.00033587237858015537,1.0,1.1762409336593554e-19,0.9991874004493209,0.08848566878415769,0.9999510164979749,0.051057582529453374,4.055001811433424e-07
ITGA9-AS1,0.011838709548430922,0.016228226780607913,0.999519512745119,0.381466609952681,0.061481518821775605,0.7267535225638166,0.8649601711504782,0.9999510164979749,0.999670996610969,0.7957029989888791
LOC285696,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
FZD9,0.6261923985466635,0.5645972665698139,0.999519512745119,1.0,0.3168110836493856,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
NKPD1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
HCFC1-AS1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
UGT2B17,0.0019320199848480322,2.008567758601096e-07,0.15908136341322138,0.5952241890573787,3.535172112864025e-19,0.9991874004493209,0.13822725312615416,0.9999510164979749,0.999670996610969,0.5765692618192577
ISOC2,0.00016312229965380147,0.34440017498719416,0.0011158622815073335,0.009153204868119762,2.346690921128213e-07,0.30992285498348127,0.022255879381689308,0.9999510164979749,0.8475041312361538,0.08210313165948283
NPBWR1,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
TRAPPC5,0.018904228094063485,0.44014096841580963,0.11874558923080199,0.031308826594038976,0.007961133944643798,0.9991874004493209,1.3492741537499338e-05,0.5786450373442632,0.1085672203713709,0.9450269661311533
ODF3B,1.8781143062253377e-06,2.43640087003616e-06,7.647853662977521e-08,0.00644751686193722,3.629140482362779e-34,0.8038044824566362,9.92904645074312e-05,0.14790423058464422,0.7093124511589133,0.7399419084210546
SNORD19,0.8582602848067938,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
RNF41,0.240468903174846,0.9984213551874129,0.3787765768429608,1.0,0.06702611251737355,0.6357600060994001,0.10369866660068876,0.9999510164979749,0.924784620664424,0.998933473743147
TIMM10,1.836120744764714e-08,0.0026403606053374416,0.999519512745119,0.36983984050156565,7.160547249487923e-09,0.2738010019234753,5.552866991370095e-12,0.9999510164979749,0.1761618516129694,0.75538956983456
GPR52,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
NDOR1,8.532636461303037e-20,0.005350555493661523,6.642454191551516e-06,0.09137734045005842,4.184289970001277e-06,0.3750987830653586,0.39424153500485587,0.9999510164979749,0.9107598589384078,0.4830017154084261
RFC2,0.00010821241235914837,0.16392233565578745,1.2563382465126468e-06,0.4979178108457265,6.5423076141382575e-09,0.9991874004493209,0.0002641995572300768,0.9999510164979749,0.7068205678946761,0.011048477464091579
THBD,0.361611857688865,0.0008291260623005775,7.542325477861306e-07,0.12141782314301273,0.4413354120356393,1.1844846818828202e-05,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
CRYBA2,1.3764901872439052e-54,6.869132254359492e-305,0.0004948866550519316,1.0563029737645787e-05,3.586312622661683e-120,0.00036140075025122275,0.1268267717090961,0.36929430640199207,0.1085672203713709,4.6848072660140784e-14
KRT86,0.003219006181652364,0.010481193780702246,0.5952841264160246,0.9971941092771496,0.0007110417720147364,0.9991874004493209,0.7467614727139699,0.9999510164979749,0.999670996610969,0.9650589479534708
C9orf173,0.99875358821529,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
LOC100507547,0.508444211677373,0.03371930354651271,0.999519512745119,1.0,0.38300987270641373,0.9832074563212506,0.8142483511712719,0.9999510164979749,0.999670996610969,0.9571058583773437
ORMDL2,0.99875358821529,0.09754353532669283,0.7588518990948224,0.013493572136446213,3.705132632660598e-10,0.9991874004493209,7.567033347077734e-08,0.9999510164979749,0.999670996610969,0.0044391544668205656
EGFL7,9.254139366246223e-09,6.557600967027526e-88,4.193979191297294e-08,1.6982161486518274e-05,1.5244483579173485e-20,9.387750226778385e-07,2.352446313389411e-05,0.38524714894030726,0.14396707053537053,0.02191122832320878
CCDC28A,0.00026478576143428115,4.651784842015344e-12,2.7476281001478704e-05,1.0,0.027016747651561427,0.9991874004493209,0.41460822363812083,0.9999510164979749,0.35725891373874474,0.4051031870186868
BCMO1,0.61099119992171,0.0922846333131077,0.5533263113175882,0.8594138321897192,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
NIN,0.5469156613509617,2.3111067345904758e-12,0.6934866806508923,0.5580231606724325,7.72741066052544e-10,0.04086928301037146,0.14749966963497327,0.20888132200513934,0.999670996610969,6.501374055988624e-08
TMEM11,0.4929880565074829,0.0451281634925057,0.999519512745119,1.0,0.0008853090804873999,0.2874630210590163,0.023764271914109802,0.9999510164979749,0.2306364251231173,0.27360614221656665
MTMR10,0.7118520321013209,0.00844669141559694,0.2531981440571065,1.0,8.00290476712871e-06,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
ARL3,9.49946794309089e-35,2.386751743133781e-19,5.365794823801651e-06,1.0,1.6118612400732247e-15,0.00027249211151259125,1.820860344336339e-05,0.305324542642186,0.004332732229597672,0.7819106628220863
ARMC9,0.00027396951634720977,1.8299241024037572e-08,0.0004978114760062466,0.4473662765181732,1.0218820440527692e-08,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.6356234888727851,2.403258945063409e-13
ALG2,2.0227490212493104e-05,2.9437559756569345e-19,2.8515908377434937e-07,0.8526046403104235,3.253337397574991e-05,0.9991874004493209,0.22631704791059742,0.9999510164979749,0.2356147036784677,0.002198324203478666
SMIM13,0.07449989015951736,0.09202681004280665,0.3887673417159072,1.0,0.4636021189347467,0.9991874004493209,0.8214842476168673,0.9999510164979749,0.9548855787037924,0.9688768368700101
TMEM19,0.19452281606346294,0.03725293298833045,0.029577210852470042,0.2597137753593227,1.004608288769453e-11,0.9991874004493209,0.4880077506363488,0.6140127769382272,0.999670996610969,0.030863296080905014
WDR44,0.0017142539656350797,0.02586404560687179,0.3015479861111995,0.47264881050839386,0.01957137853735032,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.8549187460075003
SMIM17,0.89599516808957,0.9984213551874129,0.999519512745119,1.0,0.9989930693096231,0.9991874004493209,0.9999768616410615,0.9999510164979749,0.999670996610969,0.998933473743147
DHRS11,0.07927379157825927,0.9984213551874129,0.22515795496898403,0.9658394703270433,0.036170367541418995,0.3981551345491514,0.47600321701862514,0.9999510164979749,0.7612761097636525,0.10921065257809541
FBXO34,1.0488694788064835e-09,4.435970489217706e-27,0.1447059538979155,0.016383334171181395,2.621877896347401e-61,0.5910969199217256,0.000563035307314513,0.9999510164979749,0.9014312715515778,0.91318185897115
